Especie,Longitud,Latitud
Pteroptochos_megapodius,-70.381743999999998,-33.582256000000001
Pteroptochos_megapodius,-70.426378000000000,-33.580852000000000
Pteroptochos_megapodius,-70.504407000000000,-33.578721000000002
Pteroptochos_megapodius,-70.396238999999994,-33.577328999999999
Pteroptochos_megapodius,-70.515082000000007,-33.575583000000002
Pteroptochos_megapodius,-70.486608000000004,-33.564140999999999
Pteroptochos_megapodius,-70.382778000000002,-33.559167000000002
Pteroptochos_megapodius,-70.397858999999997,-33.556488000000002
Pteroptochos_megapodius,-70.296910999999994,-33.555813000000001
Pteroptochos_megapodius,-70.847762000000003,-33.548512000000002
Pteroptochos_megapodius,-70.945713999999995,-33.548268999999998
Pteroptochos_megapodius,-70.255679999999998,-33.542253000000002
Pteroptochos_megapodius,-70.479716999999994,-33.537238000000002
Pteroptochos_megapodius,-70.480170000000001,-33.537101999999997
Pteroptochos_megapodius,-70.263983999999994,-33.536144999999998
Pteroptochos_megapodius,-70.479167000000004,-33.536110999999998
Pteroptochos_megapodius,-70.534492000000000,-33.535046000000001
Pteroptochos_megapodius,-70.521711999999994,-33.534916000000003
Pteroptochos_megapodius,-70.929794000000001,-33.533811000000000
Pteroptochos_megapodius,-70.893163999999999,-33.533388000000002
Pteroptochos_megapodius,-70.263509999999997,-33.532727999999999
Pteroptochos_megapodius,-70.264070000000004,-33.532057999999999
Pteroptochos_megapodius,-70.403823000000003,-33.526831000000001
Pteroptochos_megapodius,-70.404810999999995,-33.525081999999998
Pteroptochos_megapodius,-70.841271000000006,-33.520938999999998
Pteroptochos_megapodius,-70.486479000000003,-33.520288000000001
Pteroptochos_megapodius,-70.222033999999994,-33.518498999999998
Pteroptochos_megapodius,-70.493950999999996,-33.518132000000001
Pteroptochos_megapodius,-70.503366000000000,-33.516961000000002
Pteroptochos_megapodius,-70.491307000000006,-33.516531000000001
Pteroptochos_megapodius,-70.508493999999999,-33.513007000000002
Pteroptochos_megapodius,-70.200790999999995,-33.512171000000002
Pteroptochos_megapodius,-70.849627999999996,-33.508051000000002
Pteroptochos_megapodius,-70.872996000000001,-33.505581999999997
Pteroptochos_megapodius,-70.230745999999996,-33.502580999999999
Pteroptochos_megapodius,-70.190276999999995,-33.502468999999998
Pteroptochos_megapodius,-70.482101000000000,-33.501036999999997
Pteroptochos_megapodius,-70.508944999999997,-33.500751000000001
Pteroptochos_megapodius,-70.826980000000006,-33.498353000000002
Pteroptochos_megapodius,-70.210952000000006,-33.497025000000001
Pteroptochos_megapodius,-70.386003000000002,-33.495865999999999
Pteroptochos_megapodius,-70.839788999999996,-33.495781000000001
Pteroptochos_megapodius,-70.830466999999999,-33.495275999999997
Pteroptochos_megapodius,-70.216273000000001,-33.494788000000000
Pteroptochos_megapodius,-70.889882999999998,-33.493915999999999
Pteroptochos_megapodius,-70.199065000000004,-33.492491999999999
Pteroptochos_megapodius,-70.882766000000004,-33.490670999999999
Pteroptochos_megapodius,-70.202690000000004,-33.489803999999999
Pteroptochos_megapodius,-70.468626000000000,-33.483857999999998
Pteroptochos_megapodius,-70.391077999999993,-33.481281000000003
Pteroptochos_megapodius,-70.940033000000000,-33.480891000000000
Pteroptochos_megapodius,-70.825080999999997,-33.476126999999998
Pteroptochos_megapodius,-70.937691000000001,-33.475982999999999
Pteroptochos_megapodius,-70.471630000000005,-33.475701999999998
Pteroptochos_megapodius,-70.937347000000003,-33.475554000000002
Pteroptochos_megapodius,-70.496886000000003,-33.472869000000003
Pteroptochos_megapodius,-70.930334000000002,-33.472028000000002
Pteroptochos_megapodius,-70.498739000000000,-33.468622000000003
Pteroptochos_megapodius,-70.829980000000006,-33.465173000000000
Pteroptochos_megapodius,-70.896292000000003,-33.462958999999998
Pteroptochos_megapodius,-70.891577999999996,-33.461435999999999
Pteroptochos_megapodius,-70.513980000000004,-33.460121999999998
Pteroptochos_megapodius,-70.948515999999998,-33.459007999999997
Pteroptochos_megapodius,-70.515159999999995,-33.458575000000003
Pteroptochos_megapodius,-70.509598999999994,-33.458342999999999
Pteroptochos_megapodius,-70.822784999999996,-33.458249000000002
Pteroptochos_megapodius,-70.515545000000003,-33.457228000000001
Pteroptochos_megapodius,-70.515275000000003,-33.455649000000001
Pteroptochos_megapodius,-70.495902000000001,-33.455457000000003
Pteroptochos_megapodius,-70.507463999999999,-33.455075999999998
Pteroptochos_megapodius,-70.518390999999994,-33.454379000000003
Pteroptochos_megapodius,-70.514610000000005,-33.453302999999998
Pteroptochos_megapodius,-71.335891000000004,-33.452516000000003
Pteroptochos_megapodius,-71.351309000000001,-33.450851000000000
Pteroptochos_megapodius,-70.462733000000000,-33.448034999999997
Pteroptochos_megapodius,-70.463843999999995,-33.447431000000002
Pteroptochos_megapodius,-70.392880000000005,-33.444119000000001
Pteroptochos_megapodius,-71.024379999999994,-33.441468999999998
Pteroptochos_megapodius,-71.654923999999994,-33.440716999999999
Pteroptochos_megapodius,-70.478195999999997,-33.438676000000001
Pteroptochos_megapodius,-70.490088999999998,-33.437320999999997
Pteroptochos_megapodius,-70.501327000000003,-33.436813000000001
Pteroptochos_megapodius,-70.502851000000007,-33.434520999999997
Pteroptochos_megapodius,-70.518986999999996,-33.433525000000003
Pteroptochos_megapodius,-71.634962999999999,-33.432428000000002
Pteroptochos_megapodius,-70.891981999999999,-33.430399000000001
Pteroptochos_megapodius,-70.434380000000004,-33.426284000000003
Pteroptochos_megapodius,-70.362624999999994,-33.425137999999997
Pteroptochos_megapodius,-70.054321000000002,-33.417687000000001
Pteroptochos_megapodius,-70.528374999999997,-33.417186000000001
Pteroptochos_megapodius,-70.454635999999994,-33.414248000000001
Pteroptochos_megapodius,-70.502211000000003,-33.413451000000002
Pteroptochos_megapodius,-71.129425999999995,-33.409753000000002
Pteroptochos_megapodius,-70.904259999999994,-33.405185000000003
Pteroptochos_megapodius,-70.992750999999998,-33.404933999999997
Pteroptochos_megapodius,-70.506833999999998,-33.403868000000003
Pteroptochos_megapodius,-70.468805000000003,-33.403514000000001
Pteroptochos_megapodius,-71.219559000000004,-33.398843999999997
Pteroptochos_megapodius,-71.253586999999996,-33.398046999999998
Pteroptochos_megapodius,-70.469012000000006,-33.397626000000002
Pteroptochos_megapodius,-70.454205999999999,-33.397528000000001
Pteroptochos_megapodius,-70.494532000000007,-33.396723999999999
Pteroptochos_megapodius,-70.375124000000000,-33.395111000000000
Pteroptochos_megapodius,-70.451909999999998,-33.393756000000003
Pteroptochos_megapodius,-70.451846000000003,-33.393613000000002
Pteroptochos_megapodius,-70.451808999999997,-33.393528000000003
Pteroptochos_megapodius,-70.451733000000004,-33.393323000000002
Pteroptochos_megapodius,-70.451448999999997,-33.393146999999999
Pteroptochos_megapodius,-70.493847000000002,-33.391813999999997
Pteroptochos_megapodius,-70.373310000000004,-33.391449000000001
Pteroptochos_megapodius,-71.265392000000006,-33.390889000000001
Pteroptochos_megapodius,-71.241290000000006,-33.390666000000003
Pteroptochos_megapodius,-70.603757999999999,-33.390073000000001
Pteroptochos_megapodius,-70.601332999999997,-33.385936000000001
Pteroptochos_megapodius,-70.602271999999999,-33.384799000000001
Pteroptochos_megapodius,-70.229588000000007,-33.381754000000001
Pteroptochos_megapodius,-70.268034000000000,-33.380431000000002
Pteroptochos_megapodius,-71.037435000000002,-33.379201999999999
Pteroptochos_megapodius,-70.607961000000003,-33.375515999999998
Pteroptochos_megapodius,-70.439421999999993,-33.374155000000002
Pteroptochos_megapodius,-70.628737999999998,-33.372219000000001
Pteroptochos_megapodius,-70.280303000000004,-33.370069000000001
Pteroptochos_megapodius,-71.271563999999998,-33.369743999999997
Pteroptochos_megapodius,-70.399683999999993,-33.369084999999998
Pteroptochos_megapodius,-70.397514999999999,-33.368527999999998
Pteroptochos_megapodius,-70.461059000000006,-33.368338999999999
Pteroptochos_megapodius,-71.132204000000002,-33.368062000000002
Pteroptochos_megapodius,-71.290115999999998,-33.367708999999998
Pteroptochos_megapodius,-70.600461999999993,-33.366987000000002
Pteroptochos_megapodius,-70.254275000000007,-33.365946999999998
Pteroptochos_megapodius,-70.489457000000002,-33.365046000000000
Pteroptochos_megapodius,-70.389408000000003,-33.364902999999998
Pteroptochos_megapodius,-71.672745000000006,-33.364657000000001
Pteroptochos_megapodius,-70.284003999999996,-33.364083000000001
Pteroptochos_megapodius,-70.472493000000000,-33.363785000000000
Pteroptochos_megapodius,-70.254489000000007,-33.363610999999999
Pteroptochos_megapodius,-70.600255000000004,-33.362914000000004
Pteroptochos_megapodius,-70.600312000000002,-33.362684999999999
Pteroptochos_megapodius,-70.388430999999997,-33.362408000000002
Pteroptochos_megapodius,-70.290419999999997,-33.359872000000003
Pteroptochos_megapodius,-70.294998000000007,-33.359332000000002
Pteroptochos_megapodius,-71.635171999999997,-33.359043000000000
Pteroptochos_megapodius,-70.328120999999996,-33.358277000000001
Pteroptochos_megapodius,-70.324897000000007,-33.357978000000003
Pteroptochos_megapodius,-70.328129000000004,-33.356605999999999
Pteroptochos_megapodius,-70.323808999999997,-33.356594000000001
Pteroptochos_megapodius,-70.318150000000003,-33.356583000000001
Pteroptochos_megapodius,-70.249082000000001,-33.356413000000003
Pteroptochos_megapodius,-71.133964000000006,-33.356234000000001
Pteroptochos_megapodius,-70.316963000000001,-33.355983000000002
Pteroptochos_megapodius,-70.315402000000006,-33.355381000000001
Pteroptochos_megapodius,-71.642975000000007,-33.354954999999997
Pteroptochos_megapodius,-70.312928999999997,-33.352038999999998
Pteroptochos_megapodius,-70.310783000000001,-33.351609000000003
Pteroptochos_megapodius,-70.472866999999994,-33.351578000000003
Pteroptochos_megapodius,-70.579734000000002,-33.351250999999998
Pteroptochos_megapodius,-70.472864000000001,-33.351036000000001
Pteroptochos_megapodius,-70.581271999999998,-33.350942000000003
Pteroptochos_megapodius,-70.365700000000004,-33.350793000000003
Pteroptochos_megapodius,-70.560212000000007,-33.350285000000000
Pteroptochos_megapodius,-70.326233000000002,-33.349511999999997
Pteroptochos_megapodius,-70.325942999999995,-33.349333000000001
Pteroptochos_megapodius,-70.355431999999993,-33.348919000000002
Pteroptochos_megapodius,-70.356949000000000,-33.348761000000003
Pteroptochos_megapodius,-70.328051000000002,-33.348494000000002
Pteroptochos_megapodius,-70.354985999999997,-33.348455000000001
Pteroptochos_megapodius,-71.637088000000006,-33.348346999999997
Pteroptochos_megapodius,-71.632103999999998,-33.348346999999997
Pteroptochos_megapodius,-70.362320999999994,-33.348191999999997
Pteroptochos_megapodius,-70.358418999999998,-33.348024000000002
Pteroptochos_megapodius,-71.636539999999997,-33.347996999999999
Pteroptochos_megapodius,-70.357303999999999,-33.347594000000001
Pteroptochos_megapodius,-70.350609000000006,-33.347163999999999
Pteroptochos_megapodius,-70.295141000000001,-33.346698000000004
Pteroptochos_megapodius,-70.362244000000004,-33.346364000000001
Pteroptochos_megapodius,-70.332372000000007,-33.346218000000000
Pteroptochos_megapodius,-70.301197000000002,-33.344759000000003
Pteroptochos_megapodius,-70.301304000000002,-33.344496999999997
Pteroptochos_megapodius,-70.300264999999996,-33.343378000000001
Pteroptochos_megapodius,-70.138453999999996,-33.341428000000001
Pteroptochos_megapodius,-70.339101999999997,-33.341400999999998
Pteroptochos_megapodius,-70.288123999999996,-33.340423999999999
Pteroptochos_megapodius,-70.337227999999996,-33.340406000000002
Pteroptochos_megapodius,-70.657368000000005,-33.340280999999997
Pteroptochos_megapodius,-70.336934999999997,-33.340265000000002
Pteroptochos_megapodius,-70.333043000000004,-33.337806999999998
Pteroptochos_megapodius,-70.333657000000002,-33.337457000000001
Pteroptochos_megapodius,-70.289186000000001,-33.337268999999999
Pteroptochos_megapodius,-70.465630000000004,-33.336050999999998
Pteroptochos_megapodius,-70.290542000000002,-33.334619000000004
Pteroptochos_megapodius,-71.208524999999995,-33.333302000000003
Pteroptochos_megapodius,-70.327957999999995,-33.332988999999998
Pteroptochos_megapodius,-70.924584999999993,-33.331335000000003
Pteroptochos_megapodius,-70.284862000000004,-33.330098000000000
Pteroptochos_megapodius,-70.361937999999995,-33.328664000000003
Pteroptochos_megapodius,-70.457049999999995,-33.325606999999998
Pteroptochos_megapodius,-70.248920999999996,-33.324074000000003
Pteroptochos_megapodius,-70.327359000000001,-33.321241000000001
Pteroptochos_megapodius,-70.322267999999994,-33.320131000000003
Pteroptochos_megapodius,-71.435450000000003,-33.318533000000002
Pteroptochos_megapodius,-70.308530000000005,-33.315812999999999
Pteroptochos_megapodius,-70.685175999999998,-33.309814000000003
Pteroptochos_megapodius,-70.911790999999994,-33.308058000000003
Pteroptochos_megapodius,-70.920030999999994,-33.306007000000001
Pteroptochos_megapodius,-71.022107000000005,-33.304747999999996
Pteroptochos_megapodius,-70.510383000000004,-33.304313000000000
Pteroptochos_megapodius,-70.359137000000004,-33.304174000000003
Pteroptochos_megapodius,-71.020938000000001,-33.303865999999999
